LGU_clean,election_year,incumbent_name,dynasty,incumbent_terms,ira_share,local_rev_mn,enc_gol,income_class,region,health_mn_pre3,health_mn_post3,educ_mn_pre3,educ_mn_post3,pubwelf_mn_pre3,pubwelf_mn_post3,socserv_mn_pre3,socserv_mn_post3,econdev_mn_pre3,econdev_mn_post3,labor_mn_pre3,labor_mn_post3,housing_mn_pre3,housing_mn_post3,gov_mn_pre3,gov_mn_post3,totexp_mn_pre3,totexp_mn_post3
SAPAD,2001,,1,0,0.9724751397620526,0.39078002,,3,NORTHERN MINDANAO,,1.2698364133333333,,0.016206666666666668,1.2427938166666666,11.027313013333334,,0.5188558633333333,1.4912327433333334,1.6173095066666667,,0.0,,0.0,6.669648179999999,9.22241407,9.40367474,21.86703659
SAPAD,2004,,1,0,0.9743699835827191,0.45782822,,3,NORTHERN MINDANAO,1.2751073233333334,1.1358856633333334,0.007650666666666667,0.06211833333333333,10.103043833333333,8.63113627,0.35559409000000003,0.5088649233333333,1.9701011666666666,1.7150626066666668,0.0,0.0,0.0,0.0,8.88708917,11.997369753333336,20.96023417,22.343568629999996
SAPAD,2007,,1,0,0.9285245810769575,0.52469827,,3,NORTHERN MINDANAO,1.1409789233333334,2.01202925,0.05960666666666666,0.04044266666666666,11.454438136666667,2.74623204,0.48280501666666664,0.6937601233333334,1.29942679,3.0131341966666665,0.0,0.0,0.0,0.0,9.77104753,21.549751169999997,22.52491245666667,27.30911740666666
SAPAD,2010,,1,0,0.9745839136371568,0.6213159930000001,,3,NORTHERN MINDANAO,1.5808179100000002,2.8295700233333334,0.03577,0.10742536666666667,2.2397266,5.043772833333333,0.62313869,2.1067774433333333,2.54602289,3.3332736933333336,0.0,0.0,0.0,0.0,18.960667976666667,27.06174810666667,23.746417466666667,35.43879463333333
SAPAD,2013,,1,0,0.9838989345841858,0.6304980130000001,,3,NORTHERN MINDANAO,2.686939466666667,3.2812429066666673,0.10412936666666667,0.25828897333333334,4.473258533333333,6.356054716666667,1.6821897000000001,2.816522836666666,3.2881665466666665,3.640434616666667,0.0,0.0,0.0,0.0,25.77662578,37.590244326666664,33.53805086,47.58673365999999
SAPAD,2016,,1,0,0.9780797878608236,1.22150254,,3,NORTHERN MINDANAO,3.1766314466666667,2.7655399566666667,0.13589430666666666,0.35019572666666665,5.8480435533333335,9.104019523333333,2.5355178,5.98828384,3.8428468033333334,4.367995306666667,0.0,0.0,0.0,0.0,33.05603388666666,43.74193046666667,42.74692424333333,57.21394529666667
SAPAD,2019,,1,0,0.9556754068062127,3.34748146,,3,NORTHERN MINDANAO,2.805754306666666,7.7052404066666655,0.41292126,0.07496196666666667,6.774050886666667,31.24764056666666,3.55537532,23.467438193333333,3.83214744,10.410909596666665,0.0,0.0,0.0,0.0,39.99815861333334,46.98305638666667,50.60435694,88.64160655
SAPAD,2022,,1,0,0.9944627250302945,0.62349665,,3,NORTHERN MINDANAO,4.56103232,,0.0855228,,27.51481340666666,,22.868258286666663,,5.09304346,,0.0,,0.0,,46.97341457333332,,79.58127144000001,
SAPANG DALAGA,1992,,1,0,0.8827709804427014,0.382006,,3,NORTHERN MINDANAO,,,,,,0.8217470000000001,,,,0.7705829999999999,,,,,,3.888836,,5.481165999999999
SAPANG DALAGA,1995,,1,0,0.8955317163752452,0.9136420000000001,,3,NORTHERN MINDANAO,,,,,0.38105966666666663,1.5357203333333336,,,0.6431906666666667,1.8795133333333334,,,,,3.105757666666667,6.69686,4.130008,10.112093666666667
SAPANG DALAGA,1998,,1,0,0.761738738834567,3.7183,,3,NORTHERN MINDANAO,,1.419342,,0.27536133,1.4071383333333334,5.306971866666667,,0.947499,0.838005,3.13349755,,0.0,,0.125,5.514362333333334,10.23919431,7.759505666666667,18.679663726666664
SAPANG DALAGA,2001,,1,0,0.9114861816659129,1.5710935,,3,NORTHERN MINDANAO,,1.6308956566666666,,0.22251199333333335,1.9327616666666667,15.099023793333336,,0.3112593066666667,3.5839459999999996,1.7932396700000002,,0.0,,0.0,9.00852911,12.934356836666666,14.525236776666667,29.826620300000002
SAPANG DALAGA,2004,,1,0,0.934417091343711,1.44013601,,3,NORTHERN MINDANAO,1.5888330633333334,1.27141636,0.30411658,0.16438779,13.787547320000002,10.657667493333333,0.315833,0.9692190100000001,2.19236534,2.0292480233333334,0.0,0.0,0.041666666666666664,0.0,12.459498786666666,14.401654026666668,28.439411446666668,27.088569543333335
SAPANG DALAGA,2007,,1,0,0.8568109594770623,1.6964274,,3,NORTHERN MINDANAO,1.3275868233333334,2.2421841233333333,0.12300426333333332,0.22105706333333333,15.087539729999998,4.294611833333334,0.9349363933333333,1.8313706466666666,1.785932766666667,6.556618193333333,0.0,0.0,0.0,0.0,12.702012250000001,17.18355227,29.575484746666664,28.034782296666666
SAPANG DALAGA,2010,,1,0,0.8666989490815842,2.222496549,,3,NORTHERN MINDANAO,2.285638183333333,2.9185297400000003,0.21416856333333334,0.8337057066666667,4.12501559,6.146746023333333,1.6252088433333334,2.3945105766666663,4.431159686666667,14.861028183333332,0.0,0.0,0.0,0.0,17.289081333333332,18.450311663333334,25.845256609999996,39.45808587
SAPANG DALAGA,2013,,1,0,0.8999846196194242,4.875447719,,3,NORTHERN MINDANAO,2.00425281,1.98922616,0.59267059,0.21248333333333336,4.841455369999999,5.307355226666666,2.24453197,2.9592176900000005,13.345012826666666,12.912769346666666,0.0,0.14642804333333334,0.0,0.0,17.488493293333335,25.59595158,35.67496149000001,43.816076153333334
SAPANG DALAGA,2016,,1,0,0.9389549604551519,4.050629789999999,,3,NORTHERN MINDANAO,2.2506664933333336,3.8712147800000003,0.411973,0.7888452933333333,5.084476603333333,11.270131019999999,2.2754090666666666,5.508363466666666,11.712882563333332,12.884270533333334,0.14642804333333334,1.10170748,0.0,0.0,19.824565893333332,34.07004406666667,36.62192506,58.224445620000004
SAPANG DALAGA,2019,,1,0,0.9374151510615756,4.33594395,,3,NORTHERN MINDANAO,3.078121313333334,6.654359083333333,0.6063952933333333,1.2122868066666665,7.743309863333333,16.132978206666667,4.00149544,7.300458316666667,14.953502023333336,14.406836603333332,0.05729781666666667,0.965874,0.0,0.0,34.42003074666667,62.86035759,57.116842633333334,93.40017240000002
SAPANG DALAGA,2022,,1,0,0.8877356020901896,19.45235852,,3,NORTHERN MINDANAO,5.260485786666667,,0.90324148,,16.98211907,,8.808108140000002,,10.527659173333333,,2.0102836633333334,,0.0,,43.04880536333334,,70.55858360666667,
SAPASAPA,1995,,1,0,0.9808759700233661,0.087271,,3,ZAMBOANGA PENINSULA,,,,,0.0,4.775010666666667,,,0.0,0.31587666666666664,,,,,0.0,2.1524563333333333,0.0,7.243343666666667
SAPASAPA,1998,,1,0,0.9998979493444817,0.000925,,3,ZAMBOANGA PENINSULA,,0.0,,0.0,4.775010666666667,3.94270096,,0.0,0.256148,0.6153722866666668,,0.0,,0.0,1.1390513333333334,9.9510335,6.170210000000001,14.509106746666665
SAPASAPA,2001,,1,0,1.0,0.0,,3,ZAMBOANGA PENINSULA,,0.24285333333333334,,0.7999999999999999,0.0,18.23549096,,0.0,0.54590942,4.278031533333333,,0.0,,0.5486666666666666,8.160788873333333,16.64397096,8.706698293333334,39.15749345333333
SAPASAPA,2004,,1,0,0.6204254622105555,0.02129,,3,ZAMBOANGA PENINSULA,0.12118666666666666,0.0,0.39999999999999997,0.24915166666666666,14.809391920000001,14.635166166666664,0.0,0.0,1.3141597333333335,4.890027846666668,0.0,0.0,0.26533333333333337,0.38349999999999995,14.02287192,21.20458651,30.146423573333333,40.72978052333334
SAPASAPA,2007,,1,0,0.996015712427743,0.06375779,,3,ZAMBOANGA PENINSULA,0.12166666666666666,0.0,0.5651516666666666,0.0,21.779966166666668,0.0,0.0,0.0,5.782473240000001,11.721094843333333,0.0,0.0,0.5268333333333333,0.0,20.5663145,37.48601187,48.12875390666667,49.20710671333333
SAPASAPA,2010,,1,0,0.9989938443305434,0.06138289500000001,,3,BARMM,0.0,0.0,0.084,0.0,0.22399999999999998,2.091104506666667,0.0,2.091104506666667,7.620097940000001,6.534750846666667,0.0,0.0,0.13999999999999999,0.0,30.676555973333336,54.61809092666667,38.520653913333334,63.243946279999996
SAPASAPA,2013,,1,0,0.8765387104829088,0.06326314,,3,BARMM,0.0,0.0,0.0,0.035574589999999996,1.0476831733333334,2.395701573333333,1.0476831733333334,2.3601269833333336,12.541367023333335,4.15410013,0.0,0.0,0.0,0.0,49.09961515333333,75.12973789333334,62.68866535,81.67953959666666
SAPASAPA,2016,,1,0,0.9921138924969268,0.71752356,,3,BARMM,0.0,0.0,0.01890792333333333,5.066666666666666,1.5623292399999997,15.63704408,1.5434213166666666,10.162809473333335,3.9442098299999997,20.125876039999998,0.0,0.0,0.0,0.40756794,67.08520139333332,73.46680130666665,72.59174046333332,109.22972142666667
SAPASAPA,2019,,1,0,0.996167574582248,0.47039485,,3,BARMM,0.0,1.9000000000000001,0.9166666666666666,3.2999346233333333,9.131297236666667,31.92951435666667,8.214630569999999,20.44488837,11.620821766666666,32.33061848,0.0,6.284691363333334,0.0,0.0,78.17107639333334,95.07429801666666,98.92319539666669,159.33443085333334
SAPASAPA,2022,,1,0,0.9903550356191377,1.82160253,,3,BARMM,0.0,,6.841601290000001,,30.068687996666664,,17.1528521,,28.406821006666664,,5.666666666666667,,0.40756794,,79.07257973333333,,137.54808873666664,
SAPIAN,1992,,1,0,0.8446880653525968,0.610215,,3,WESTERN VISAYAS,,,,,,1.5973936666666664,,,,0.849152,,,,,,3.0965209999999996,,5.543066666666667
SAPIAN,1995,,1,0,0.8526418511221757,1.240497,,3,WESTERN VISAYAS,,,,,1.113202,2.5746176666666667,,,0.6097753333333333,1.7511980000000003,,,,,2.64518,5.501884666666666,4.3681573333333334,9.827700333333334
SAPIAN,1998,,1,0,0.9311124586637248,1.162707,,3,WESTERN VISAYAS,,2.71427444,,0.19660335,2.094670333333333,5.997749733333333,,0.5997473000000001,1.4644143333333333,2.01336487,,0.0,,2.73713904,4.283201666666667,9.768996426666668,7.842286333333334,17.78011103
SAPIAN,2001,,1,0,0.9469920105563651,1.3111381,,3,WESTERN VISAYAS,,2.6715648099999996,,0.2640101833333333,3.543477903333334,15.746792533333334,,0.5890786133333333,2.0882797833333333,2.02999035,,0.0,,0.33820104333333334,8.64221893,11.883937883333333,14.273976616666667,29.660720766666667
