LGU_clean,election_year,incumbent_name,dynasty,health_post3,educ_post3,pubwelf_post3,health_pre,educ_pre,pubwelf_pre,ira_share,local_rev_pc,enc_gol,income_class,region,matched_control_lgu,matched_control_year
ALBAY,2013.0,"SALCEDA, JOSE MA CLEMENTE SARTE",1,168.44095357259116,44.557202657063804,354.39964803059894,120.05730692545572,167.75089263916016,410.5031331380208,0.8563478589057922,150.9659881591797,1.0,3,Bicol Region,ALBAY,2016.0
ALBAY,2019.0,"BICHARA, AL FRANCIS DEL CASTILLO",1,297.9846661885579,20.203033953905106,527.5220235188802,246.7120513916016,50.3473866780599,357.15122477213544,0.8376409411430359,339.4347229003906,2.090888500213623,3,Bicol Region,SORSOGON,2016.0
ANTIQUE,1995.0,"PLAMERAS, JOVITO JR. CHAVOSO",1,0.0,0.0,83.16330973307292,0.0,0.0,26.763780117034912,0.8686543107032776,17.666040420532227,1.6241366863250732,3,Western Visayas,AKLAN,1998.0
ANTIQUE,2004.0,"PEREZ, SALVACION ZALDIVAR",1,76.44485155741374,11.431636810302734,198.63672892252603,99.45259348551431,10.53079636891683,207.4496612548828,0.8941748738288879,37.57662963867188,1.8180102109909055,3,Western Visayas,NEGROS OCCIDENTAL,2001.0
ANTIQUE,2007.0,"PEREZ, SALVACION ZALDIVAR",1,17.789751688639324,9.90807294845581,41.6379763285319,108.42190806070964,11.040483474731444,222.4657185872396,0.886834979057312,51.71942138671875,2.697556972503662,3,Western Visayas,AKLAN,2004.0
ANTIQUE,2013.0,"JAVIER, EXEQUIEL BELLAFLOR",1,256.44615681966144,12.141053835550943,280.3784434000651,134.3837490081787,11.98877461751302,166.68274052937826,0.7235366702079773,131.5625762939453,1.9178204536437988,3,Western Visayas,GUIMARAS,2013.0
ANTIQUE,2019.0,"CADIAO, RHODORA JAVIER",1,428.4097418785095,2.8263821663955846,609.273915608724,308.535400390625,14.731575806935629,353.9062194824219,0.6826021671295166,189.3709259033203,1.5032687187194824,3,Western Visayas,ANTIQUE,2016.0
APAYAO,2004.0,"BULUT, ELIAS SR. KIRTUG",1,45.3731320699056,0.0,134.71407318115234,37.60446294148763,0.3864787817001343,121.77243550618488,0.8360115885734558,1.9415963888168333,1.0872541666030884,3,CAR,KALINGA,2007.0
APAYAO,2007.0,"BULUT, ELIAS SR. KIRTUG",1,55.587327321370445,0.2502399484316508,52.003649393717446,41.67461649576823,0.0541666646798451,116.36938730875652,0.7319913506507874,2.3564693927764893,1.1084381341934204,3,CAR,APAYAO,2001.0
APAYAO,2010.0,"BULUT, ELIAS, JR. CAYABA",1,70.20622253417969,1.8329679171244304,69.11224555969238,51.19254048665365,0.0,82.24007415771484,0.9756720066070556,11.01498317718506,1.1026338338851929,3,CAR,KALINGA,2007.0
APAYAO,2013.0,"BULUT, ELIAS JR. CAYABA",1,79.26814270019531,6.67326029141744,87.07854715983073,67.43164189656575,1.407715896765391,92.58285522460938,0.9542116522789,23.898380279541016,1.0714080333709717,3,CAR,APAYAO,2019.0
APAYAO,2016.0,"BULUT, ELIAS JR. CAYABA",1,102.23107655843098,26.098339160283405,165.1555938720703,79.31877899169922,6.389249722162883,65.00998878479004,0.8900361061096191,65.60882568359375,1.0,3,CAR,APAYAO,2019.0
AURORA,1998.0,"ONG, EDGARDO L.",1,11.593666076660156,1.3339999516805012,62.21485392252604,0.0,0.0,25.17163181304932,0.7878654599189758,34.87319564819336,1.49442458152771,3,Central Luzon,TARLAC,1998.0
AURORA,2001.0,"ONG, RAMONCITA P.",1,36.282562255859375,4.095850149790446,108.01065063476562,0.0,0.0,39.57253646850586,0.9289419651031494,8.614999771118164,2.2799367904663086,3,Central Luzon,ZAMBALES,2007.0
AURORA,2016.0,"NOVERAS, GERARDO ANGALA",1,54.08858998616537,7.965784231821696,80.5772705078125,80.06996027628581,24.66085449854533,86.35971577962239,0.9192435145378112,57.50643157958984,1.0,3,Central Luzon,AURORA,2007.0
AURORA,2019.0,"NOVERAS, GERARDO ANGALA",1,94.7058817545573,1.896644592285156,183.00919087727863,44.81786346435547,4.588548183441162,72.42300160725911,0.9198079109191896,78.49378204345703,1.6806166172027588,3,Central Luzon,TARLAC,2016.0
BASILAN,2001.0,"AKBAR, WAHAB M.",1,14.362382570902506,0.1235698936507105,115.84840647379558,0.0,0.0,29.315773010253903,0.9657905101776124,2.1874592304229736,2.198494911193848,3,Zamboanga Peninsula,TAWI-TAWI,2001.0
BASILAN,2010.0,"AKBAR, JUM JAINUDDIN",1,26.51479975382487,0.0,62.80817413330078,18.5869566599528,0.0,116.7394307454427,0.971393883228302,9.697644233703612,2.3345751762390137,3,BARMM,MAGUINDANAO,2010.0
BASILAN,2013.0,"AKBAR, JUM JAINUDDIN",1,41.577187856038414,0.7127791941165924,91.57723744710286,24.5282719930013,0.0,67.57261657714844,0.8829587697982788,52.10149383544922,1.412053108215332,3,BARMM,BASILAN,2016.0
BASILAN,2019.0,"SALLIMAN, HADJIMAN SABBIHI",1,86.83465576171875,0.0,196.02411397298175,47.87654240926107,0.2656166702508926,94.42748514811198,0.961778163909912,17.75255012512207,2.024184226989746,3,BARMM,TAWI-TAWI,2016.0
BATAAN,1998.0,"ROMAN, LEONARDO B.",1,20.06029891967773,35.93581899007162,264.8317413330078,0.0,0.0,118.82745869954428,0.3994871973991394,284.4986877441406,2.009570598602295,3,Central Luzon,BATAAN,1995.0
BATAAN,2001.0,"ROMAN, LEONARDO B.",1,59.13109334309896,67.7027359008789,300.3490091959636,0.0,0.0,168.04535166422525,0.5165744423866272,225.8153381347656,1.0,3,Central Luzon,BULACAN,1998.0
